
💖丨分享V61,#genre#
洛阳综合频道,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8?zhend
洛阳科教频道,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8?zhend
洛阳文旅频道,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
濮阳新闻综合,http://p4.weizan.cn/596962/009096533771181365/live.m3u8?zhend
濮阳公共频道,http://p4.weizan.cn/596962/573388626766862967/live.m3u8?zhend
许昌综合频道,http://live.s23.net:2015/live/smil:xczh.smil/playlist.m3u8?DVR?zhend
许昌公共频道,http://live.s23.net:2015/live/smil:xcgg.smil/playlist.m3u8?DVR?zhend
许昌农业科教,http://live.s23.net:2015/live/smil:nykj.smil/playlist.m3u8?DVR?zhend
睛彩许昌频道,http://live.s23.net:2015/live/smil:jcxc.smil/playlist.m3u8?DVR?zhend
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
周口新闻综合,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8?DVR?zhend
周口公共频道,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8?DVR?zhend
周口教育频道,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8?DVR?zhend
周口图文信息,http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8?DVR?zhend
信阳综合频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyzhpd.m3u8?zhend
信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
信阳平桥电视,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xypqgdzx.m3u8?zhend
信阳平桥电视,http://hnpjj.chinashadt.com:1935/live/stream:pq.stream/playlist.m3u8?zhend
漯河新闻综合,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_027737.m3u8?zhend
漯河公共频道,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_925431.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
汝阳综合频道,http://wshls.live.migucloud.com/live/U6X3VPCB_C0/playlist.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
H


S📺上海频道,
上海财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
上海法制,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实,http://111.20.33.93/TVOD/88888893/224/3221226230/index.m3u8
上海生活,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://140.207.241.3:8080/live/program/live/wypdhd/4000000/mnf.m3u8
上海戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海都市,http://140.207.241.3:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://111.40.196.37/PLTV/88888888/224/3221225613/index.m3u8
上海都市,http://117.148.179.165:80/PLTV/88888888/224/3221231618/index.m3u8
东方影视,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/mnf.m3u8
上海第一财经,http://140.207.241.3:8080/live/program/live/dycjhd/4000000/mnf.m3u8
上海新闻综合,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻综合,http://111.40.196.36/PLTV/88888888/224/3221225499/index.m3u8
上海新闻综合,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xwzhhd/2300000/mnf.m3u8
上海纪实人文,http://140.207.241.3:8080/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
上海纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
上海纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8?zshangd
上海纪实人文,http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
上海纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8?zshangd
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8?zshangd
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8?zshangd
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8?zshangd
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8?zshangd
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8?zshangd
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8?zshangd
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8?zshangd
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8?zshangd
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8?zshangd
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8?zshangd
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8?zshangd
第一财经,http://140.207.241.3:8080/live/program/live/dycjhd/4000000/d1.m3u8?zshangd
劲爆体育,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8?zshangd
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8?zshangd
幸福彩,http://117.148.179.163/PLTV/88888888/224/3221231730/index.m3u8?zshangd
嘉定电视,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd




🎬电影频道,#genre#
CHC动作电影,http://v.mp.haue.edu.cn/hls/chcatv.m3u8
CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
CHC动作电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
CHC高清电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://iptv.tvfix.org/hls/chchd.m3u8
CHC高清电影,http://v.mp.haue.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://39.134.19.252:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://iptv.tvfix.org/hls/chctv.m3u8
CHC家庭影院,http://v.mp.haue.edu.cn/hls/chctv.m3u8
女神经典,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
军旅剧场,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
怀旧影院,http://hpull.kktv8.com/livekktv/153793844/playlist.m3u8
亞洲影院,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://223.110.228.14/ott.js.chinamobile.com/PLTV/3/224/3221227520/index.m3u8
黑莓电影,http://117.148.179.17/PLTV/88888888/224/3221229734/index.m3u8
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
吴京作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
CCTV6电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV8电视剧,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878356
CIBN经典剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692446012
CIBN流金岁月,http://112.74.200.9:88/tv000000/m3u8.php?/migu/692399419
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
TVB剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/631354620
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
咪咕暑期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
葛优作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315456
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
CHC动作电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368714
CHC家庭影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/644368373
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
电影台1,http://117.148.179.157/PLTV/88888888/224/3221232977/index.m3u8
电影台2,http://117.148.179.157/PLTV/88888888/224/3221232966/index.m3u8
电影台3,http://117.148.179.157/PLTV/88888888/224/3221232974/index.m3u8
电影台4,http://117.148.179.157/PLTV/88888888/224/3221232983/index.m3u8
电影台5,http://117.148.179.157/PLTV/88888888/224/3221232986/index.m3u8
电影台6,http://117.148.179.157/PLTV/88888888/224/3221232980/index.m3u8
电影台7,http://117.148.179.157/PLTV/88888888/224/3221232989/index.m3u8
电影台8,http://117.148.179.157/PLTV/88888888/224/3221232992/index.m3u8
电影台9,http://117.148.179.157/PLTV/88888888/224/3221232995/index.m3u8
电影台10,http://117.148.179.157/PLTV/88888888/224/3221232971/index.m3u8
电影台11,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
电影台12,http://117.148.179.160/PLTV/88888888/224/3221231645/index.m3u8
电影台13,http://117.148.179.160/PLTV/88888888/224/3221231643/index.m3u8
电影台14,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
电影台15,http://117.148.179.160/PLTV/88888888/224/3221231652/index.m3u8
电影台16,http://117.148.179.160/PLTV/88888888/224/3221231679/index.m3u8
电影台17,http://117.148.179.160/PLTV/88888888/224/3221231687/index.m3u8
电影台18,http://117.148.179.160/PLTV/88888888/224/3221231688/index.m3u8
电影台19,http://117.148.179.160/PLTV/88888888/224/3221231699/index.m3u8
电影台20,http://117.148.179.160/PLTV/88888888/224/3221231709/index.m3u8
电影台21,http://117.148.179.160/PLTV/88888888/224/3221231742/index.m3u8
电影台22,http://117.148.179.160/PLTV/88888888/224/3221231787/index.m3u8
电影台23,http://117.148.179.160/PLTV/88888888/224/3221231564/index.m3u8
电影台24,http://117.148.179.160/PLTV/88888888/224/3221231516/index.m3u8
电影台25,http://117.148.179.160/PLTV/88888888/224/3221231790/index.m3u8
电影台26,http://117.148.179.160/PLTV/88888888/224/3221231498/index.m3u8
电影台27,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
电影台28,http://117.148.179.160/PLTV/88888888/224/3221231565/index.m3u8
电影台29,http://117.148.179.160/PLTV/88888888/224/3221231513/index.m3u8
电影台30,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
电影台31,http://117.148.179.160/PLTV/88888888/224/3221231754/index.m3u8
电影台32,http://117.148.179.160/PLTV/88888888/224/3221231562/index.m3u8
电影台33,http://117.148.179.160/PLTV/88888888/224/3221231504/index.m3u8
电影台34,http://117.148.179.160/PLTV/88888888/224/3221231757/index.m3u8
电影台35,http://117.148.179.160/PLTV/88888888/224/3221231621/index.m3u8
电影台36,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
电影台40,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
电影台41,http://117.148.179.163/PLTV/88888888/224/3221231556/index.m3u8
电影台42,http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
电影台43,http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
电影台44,http://117.148.179.163/PLTV/88888888/224/3221231564/index.m3u8
电影台45,http://117.148.179.163/PLTV/88888888/224/3221231565/index.m3u8
电影台46,http://117.148.179.163/PLTV/88888888/224/3221231699/index.m3u8
电影台47,http://117.148.179.163/PLTV/88888888/224/3221231727/index.m3u8
电影台48,http://117.148.179.163/PLTV/88888888/224/3221231763/index.m3u8
电影台49,http://117.148.179.163/PLTV/88888888/224/3221231787/index.m3u8
电影台50,http://bp-caster.bestv.com.cn/494/1/video.m3u8
电影台51,http://bp-caster.bestv.com.cn/532/1/video.m3u8
电影台52,http://bp-caster.bestv.com.cn/490/1/video.m3u8
电影台53,http://bp-caster.bestv.com.cn/480/1/video.m3u8
电影台54,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26623173
电影台55,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
电影台56,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=14503914
电影台57,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
电影台58,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29900720
电影台59,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
电影台60,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29958059
电影台61,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=76101626
电影台62,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24921161
电影台63,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
电影台64,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
4K影院1,http://zzy789.xyz/douyu1.php?id=9249162
4K影院4,http://111.40.196.29/0000000000001000/1.m3u8?Contentid=6000000003000004748&livemode=1&stbId=1213&channel-id=wasus
欧美影院,http://39.136.48.4:8089/PLTV/88888888/224/3221226345/index.m3u8
亚洲影院,http://39.136.48.2:8089/PLTV/88888888/224/3221225844/index.m3u8
欧美影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=no
亚洲影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=no
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
华语影院1,http://epg.112114.xyz/douyu/5581257
华语影院2,http://epg.112114.xyz/douyu/434971
特辑影院,http://epg.112114.xyz/douyu/3637778
邵氏影院1,http://zzy789.xyz/douyu1.php?id=4246519
邵氏影院2,http://epg.112114.xyz/douyu/4246519#http://zzy789.xyz/douyu1.php?id=4246519
好莱坞影院2,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
豆瓣电影,http://epg.112114.xyz/douyu/8770422
漫威电影1,http://epg.112114.xyz/douyu/4282654
漫威电影2,http://epg.112114.xyz/douyu/6140589
动作电影2,http://zzy789.xyz/douyu1.php?id=1504768
动作电影3,http://epg.112114.xyz/douyu/1504768
华语电影1,http://zzy789.xyz/douyu1.php?id=3928
华语电影2,http://epg.112114.xyz/douyu/3928
华语电影3,http://epg.112114.xyz/douyu/10254810
华语电影4,http://epg.112114.xyz/douyu/6003761
恐怖电影1,http://zzy789.xyz/douyu1.php?id=310926
恐怖电影2,http://epg.112114.xyz/douyu/263824
恐怖电影3,http://epg.112114.xyz/douyu/310926
喜剧电影1,http://zzy789.xyz/douyu1.php?id=9292492
喜剧电影2,http://epg.112114.xyz/douyu/9292492
科幻电影1,http://epg.112114.xyz/douyu/6655271
科幻电影2,http://epg.112114.xyz/douyu/8107217
可乐电影,http://epg.112114.xyz/douyu/20415
林林电影,http://epg.112114.xyz/douyu/9652323
星星电影,http://epg.112114.xyz/douyu/315131
小友电影,http://zzy789.xyz/douyu1.php?id=96577
小九电影,http://epg.112114.xyz/douyu/7136517
宇哥电影,http://epg.112114.xyz/douyu/413573
女神电影,http://epg.112114.xyz/douyu/7477
小宇电影,http://epg.112114.xyz/douyu/323876
妞妞电影,http://data.3g.yy.com/live/hls/1353507954/1353507954
悦悦电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351537467
后宫电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351517815
帝艺电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1350670730
网神电影,http://epg.112114.xyz/douyu/5081118
国外电影1,http://zzy789.xyz/douyu1.php?id=9651304
国外电影2,http://epg.112114.xyz/douyu/9683979
经典电影,http://epg.112114.xyz/douyu/8986148
香港电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29900720
港片电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28751126
东森电影,http://120.84.96.32:808/hls/32/index.m3u8#http://113.64.147.8:808/hls/58/index.m3u8
星卫电影,http://data.3g.yy.com/live/hls/29900720/29900720
隆化电影,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
平泉电影,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
双滦电影,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
兴隆电影,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
1905电影,http://36.101.206.161/txdirect.hls.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.m3u8
1905电影,https://hlslive.1905.com/live/LIVE8J4LTCXPI7QJ5/index.m3u8?tm=1651831501&sign=7c1480aecdb79058189915b5f6d81bf3
1905电影,https://c1n.cn/1905
4K超高清电影,http://113.50.66.47:8104/live.rxip.sc96655.com/live/emdy4k_8000.m3u8
芒果华语电影,http://39.135.49.20:6610/PLTV/88888888/224/3221226708/1.m3u8?servicetype=1
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
少林剧场1,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
少林剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
黄金剧场1,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
黄金剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场1,http://112.49.51.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8
军旅剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
抗日剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
家庭剧场,http://39.134.65.208/PLTV/88888888/224/3221225525/index.m3u8
武侠剧场1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
武侠剧场2,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
古装剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
传奇剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227153
僵尸剧场1,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
公演剧场,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
假期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
国际剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
霍格影片,http://epg.112114.xyz/douyu/8814650
国产影片,http://epg.112114.xyz/douyu/5423
高帧影片,http://epg.112114.xyz/douyu/6763930
译制影片,http://epg.112114.xyz/douyu/2436390
枪战影片,http://epg.112114.xyz/douyu/10240510
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
欧美大片1,http://zzy789.xyz/douyu1.php?id=2793084
欧美大片2,http://epg.112114.xyz/douyu/2793084
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
抗战老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
东森洋片,http://120.84.96.32:808/hls/33/index.m3u8#http://113.64.147.8:808/hls/59/index.m3u8
经典贺岁,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
经典怀旧1,http://epg.112114.xyz/douyu/8663752
经典怀旧2,http://epg.112114.xyz/douyu/10180265
经典怀旧3,http://epg.112114.xyz/douyu/74374
经典怀旧4,http://epg.112114.xyz/douyu/9275635
经典功夫,http://epg.112114.xyz/bili/21715386#http://106.53.212.251/daili/bili.php?id=21715386
经典恐怖,http://epg.112114.xyz/douyu/1165374
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
喜剧经典,http://epg.112114.xyz/douyu/9650887
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
龙华戏剧,http://59.125.98.83:8534/http/192.168.1.9:8066/hls/210/10010/cstv10.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙华日韩,http://59.125.98.83:8535/http/192.168.1.9:8066/hls/210/10011/cstv11.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙华偶像,http://59.125.98.83:8536/http/192.168.1.9:8066/hls/210/10012/cstv12.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
龙祥时代,http://120.84.96.32:808/hls/35/index.m3u8
天映经典,http://120.84.96.32:808/hls/85/index.m3u8#http://113.64.147.8:808/hls/62/index.m3u8
天映经典,http://gxfrg007.8800.org:8282/tsfile/live/1053_1.m3u8
芒果电视,http://183.251.61.250/PLTV/88888888/224/3221226887/index.m3u8
经典放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/685902551
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
DVD放映厅,http://117.148.179.159/PLTV/88888888/224/3221231640/index.m3u8
